Date,Time,Contracts,Funding Rate
2021/5/18,16:00:00,BTCUSDT Perpetual,0.01
2021/5/19,00:00:00,BTCUSDT Perpetual,0.02
2021/5/19,08:00:00,BTCUSDT Perpetual,0.01
2021/5/19,16:00:00,BTCUSDT Perpetual,0.04
2021/5/20,00:00:00,BTCUSDT Perpetual,-0.09
2021/5/20,08:00:00,BTCUSDT Perpetual,0.01
2021/5/20,16:00:00,BTCUSDT Perpetual,0.01
2021/5/21,00:00:00,BTCUSDT Perpetual,0.01
2021/5/21,08:00:00,BTCUSDT Perpetual,0.01
2021/5/21,16:00:00,BTCUSDT Perpetual,0.0
2021/5/22,00:00:00,BTCUSDT Perpetual,0.01
2021/5/22,08:00:00,BTCUSDT Perpetual,-0.02
2021/5/22,16:00:00,BTCUSDT Perpetual,0.01
2021/5/23,00:00:00,BTCUSDT Perpetual,0.01
2021/5/23,08:00:00,BTCUSDT Perpetual,-0.01
2021/5/23,16:00:00,BTCUSDT Perpetual,0.0
2021/5/24,00:00:00,BTCUSDT Perpetual,0.0
2021/5/24,08:00:00,BTCUSDT Perpetual,-0.01
2021/5/24,16:00:00,BTCUSDT Perpetual,-0.01
2021/5/25,00:00:00,BTCUSDT Perpetual,0.0
2021/5/25,08:00:00,BTCUSDT Perpetual,0.01
2021/5/25,16:00:00,BTCUSDT Perpetual,0.01
2021/5/26,00:00:00,BTCUSDT Perpetual,0.01
2021/5/26,08:00:00,BTCUSDT Perpetual,0.01
2021/5/26,16:00:00,BTCUSDT Perpetual,0.01
2021/5/27,00:00:00,BTCUSDT Perpetual,0.01
2021/5/27,08:00:00,BTCUSDT Perpetual,0.01
2021/5/27,16:00:00,BTCUSDT Perpetual,0.01
2021/5/28,00:00:00,BTCUSDT Perpetual,0.01
2021/5/28,08:00:00,BTCUSDT Perpetual,0.01
2021/5/28,16:00:00,BTCUSDT Perpetual,0.01
2021/5/29,00:00:00,BTCUSDT Perpetual,0.01
2021/5/29,08:00:00,BTCUSDT Perpetual,0.01
2021/5/29,16:00:00,BTCUSDT Perpetual,0.01
2021/5/30,00:00:00,BTCUSDT Perpetual,0.01
2021/5/30,08:00:00,BTCUSDT Perpetual,0.01
2021/5/30,16:00:00,BTCUSDT Perpetual,0.01
2021/5/31,00:00:00,BTCUSDT Perpetual,0.01
2021/5/31,08:00:00,BTCUSDT Perpetual,0.01
2021/5/31,16:00:00,BTCUSDT Perpetual,0.01
2021/6/1,00:00:00,BTCUSDT Perpetual,0.01
2021/6/1,08:00:00,BTCUSDT Perpetual,0.01
2021/6/1,16:00:00,BTCUSDT Perpetual,0.01
2021/6/2,00:00:00,BTCUSDT Perpetual,0.01
2021/6/2,08:00:00,BTCUSDT Perpetual,0.01
2021/6/2,16:00:00,BTCUSDT Perpetual,0.01
2021/6/3,00:00:00,BTCUSDT Perpetual,0.01
2021/6/3,08:00:00,BTCUSDT Perpetual,0.01
2021/6/3,16:00:00,BTCUSDT Perpetual,0.01
2021/6/4,00:00:00,BTCUSDT Perpetual,0.01
2021/6/4,08:00:00,BTCUSDT Perpetual,0.01
2021/6/4,16:00:00,BTCUSDT Perpetual,0.02
2021/6/5,00:00:00,BTCUSDT Perpetual,0.01
2021/6/5,08:00:00,BTCUSDT Perpetual,0.01
2021/6/5,16:00:00,BTCUSDT Perpetual,0.01
2021/6/6,00:00:00,BTCUSDT Perpetual,0.01
2021/6/6,08:00:00,BTCUSDT Perpetual,0.01
2021/6/6,16:00:00,BTCUSDT Perpetual,0.01
2021/6/7,00:00:00,BTCUSDT Perpetual,0.01
2021/6/7,08:00:00,BTCUSDT Perpetual,0.01
2021/6/7,16:00:00,BTCUSDT Perpetual,0.01
2021/6/8,00:00:00,BTCUSDT Perpetual,0.01
2021/6/8,08:00:00,BTCUSDT Perpetual,0.01
2021/6/8,16:00:00,BTCUSDT Perpetual,0.0
2021/6/9,00:00:00,BTCUSDT Perpetual,0.01
2021/6/9,08:00:00,BTCUSDT Perpetual,0.01
2021/6/9,16:00:00,BTCUSDT Perpetual,-0.01
2021/6/10,00:00:00,BTCUSDT Perpetual,-0.01
2021/6/10,08:00:00,BTCUSDT Perpetual,-0.02
2021/6/10,16:00:00,BTCUSDT Perpetual,0.01
2021/6/11,00:00:00,BTCUSDT Perpetual,0.01
2021/6/11,08:00:00,BTCUSDT Perpetual,0.01
2021/6/11,16:00:00,BTCUSDT Perpetual,0.0
2021/6/12,00:00:00,BTCUSDT Perpetual,0.0
2021/6/12,08:00:00,BTCUSDT Perpetual,-0.01
2021/6/12,16:00:00,BTCUSDT Perpetual,0.01
2021/6/13,00:00:00,BTCUSDT Perpetual,0.0
2021/6/13,08:00:00,BTCUSDT Perpetual,0.01
2021/6/13,16:00:00,BTCUSDT Perpetual,0.0
2021/6/14,00:00:00,BTCUSDT Perpetual,-0.01
2021/6/14,08:00:00,BTCUSDT Perpetual,0.01
2021/6/14,16:00:00,BTCUSDT Perpetual,0.01
2021/6/15,00:00:00,BTCUSDT Perpetual,0.0
2021/6/15,08:00:00,BTCUSDT Perpetual,0.01
2021/6/15,16:00:00,BTCUSDT Perpetual,0.01
2021/6/16,00:00:00,BTCUSDT Perpetual,0.01
2021/6/16,08:00:00,BTCUSDT Perpetual,0.01
2021/6/16,16:00:00,BTCUSDT Perpetual,0.01
2021/6/17,00:00:00,BTCUSDT Perpetual,0.01
2021/6/17,08:00:00,BTCUSDT Perpetual,0.01
2021/6/17,16:00:00,BTCUSDT Perpetual,0.01
2021/6/18,00:00:00,BTCUSDT Perpetual,0.01
2021/6/18,08:00:00,BTCUSDT Perpetual,0.01
2021/6/18,16:00:00,BTCUSDT Perpetual,0.0
2021/6/19,00:00:00,BTCUSDT Perpetual,0.01
2021/6/19,08:00:00,BTCUSDT Perpetual,-0.01
2021/6/19,16:00:00,BTCUSDT Perpetual,-0.01
2021/6/20,00:00:00,BTCUSDT Perpetual,0.01
2021/6/20,08:00:00,BTCUSDT Perpetual,0.01
2021/6/20,16:00:00,BTCUSDT Perpetual,0.01
2021/6/21,00:00:00,BTCUSDT Perpetual,-0.02
2021/6/21,08:00:00,BTCUSDT Perpetual,0.0
2021/6/21,16:00:00,BTCUSDT Perpetual,0.01
2021/6/22,00:00:00,BTCUSDT Perpetual,-0.02
2021/6/22,08:00:00,BTCUSDT Perpetual,0.01
2021/6/22,16:00:00,BTCUSDT Perpetual,0.01
2021/6/23,00:00:00,BTCUSDT Perpetual,-0.03
2021/6/23,08:00:00,BTCUSDT Perpetual,0.0
2021/6/23,16:00:00,BTCUSDT Perpetual,-0.01
2021/6/24,00:00:00,BTCUSDT Perpetual,-0.02
2021/6/24,08:00:00,BTCUSDT Perpetual,-0.01
2021/6/24,16:00:00,BTCUSDT Perpetual,0.01
2021/6/25,00:00:00,BTCUSDT Perpetual,-0.02
2021/6/25,08:00:00,BTCUSDT Perpetual,0.0
2021/6/25,16:00:00,BTCUSDT Perpetual,0.01
2021/6/26,00:00:00,BTCUSDT Perpetual,0.01
2021/6/26,08:00:00,BTCUSDT Perpetual,-0.01
2021/6/26,16:00:00,BTCUSDT Perpetual,-0.01
2021/6/27,00:00:00,BTCUSDT Perpetual,-0.01
2021/6/27,08:00:00,BTCUSDT Perpetual,-0.02
2021/6/27,16:00:00,BTCUSDT Perpetual,-0.05
2021/6/28,00:00:00,BTCUSDT Perpetual,-0.03
2021/6/28,08:00:00,BTCUSDT Perpetual,0.0
2021/6/28,16:00:00,BTCUSDT Perpetual,0.0
2021/6/29,00:00:00,BTCUSDT Perpetual,0.01
2021/6/29,08:00:00,BTCUSDT Perpetual,0.01
2021/6/29,16:00:00,BTCUSDT Perpetual,0.01
2021/6/30,00:00:00,BTCUSDT Perpetual,0.0
2021/6/30,08:00:00,BTCUSDT Perpetual,0.01
2021/6/30,16:00:00,BTCUSDT Perpetual,0.01
2021/7/1,00:00:00,BTCUSDT Perpetual,0.01
2021/7/1,08:00:00,BTCUSDT Perpetual,0.01
2021/7/1,16:00:00,BTCUSDT Perpetual,0.01
2021/7/2,00:00:00,BTCUSDT Perpetual,0.01
2021/7/2,08:00:00,BTCUSDT Perpetual,0.01
2021/7/2,16:00:00,BTCUSDT Perpetual,0.01
2021/7/3,00:00:00,BTCUSDT Perpetual,-0.01
2021/7/3,08:00:00,BTCUSDT Perpetual,0.0
2021/7/3,16:00:00,BTCUSDT Perpetual,-0.01
2021/7/4,00:00:00,BTCUSDT Perpetual,0.0
2021/7/4,08:00:00,BTCUSDT Perpetual,0.0
2021/7/4,16:00:00,BTCUSDT Perpetual,-0.02
2021/7/5,00:00:00,BTCUSDT Perpetual,0.0
2021/7/5,08:00:00,BTCUSDT Perpetual,0.01
2021/7/5,16:00:00,BTCUSDT Perpetual,0.01
2021/7/6,00:00:00,BTCUSDT Perpetual,-0.01
2021/7/6,08:00:00,BTCUSDT Perpetual,0.0
2021/7/6,16:00:00,BTCUSDT Perpetual,-0.01
2021/7/7,00:00:00,BTCUSDT Perpetual,-0.01
2021/7/7,08:00:00,BTCUSDT Perpetual,-0.01
2021/7/7,16:00:00,BTCUSDT Perpetual,0.01
2021/7/8,00:00:00,BTCUSDT Perpetual,0.01
2021/7/8,08:00:00,BTCUSDT Perpetual,0.0
2021/7/8,16:00:00,BTCUSDT Perpetual,-0.01
2021/7/9,00:00:00,BTCUSDT Perpetual,-0.03
2021/7/9,08:00:00,BTCUSDT Perpetual,-0.01
2021/7/9,16:00:00,BTCUSDT Perpetual,-0.02
2021/7/10,00:00:00,BTCUSDT Perpetual,-0.02
2021/7/10,08:00:00,BTCUSDT Perpetual,0.0
2021/7/10,16:00:00,BTCUSDT Perpetual,0.01
2021/7/11,00:00:00,BTCUSDT Perpetual,0.0
2021/7/11,08:00:00,BTCUSDT Perpetual,0.01
2021/7/11,16:00:00,BTCUSDT Perpetual,0.01
2021/7/12,00:00:00,BTCUSDT Perpetual,0.0
2021/7/12,08:00:00,BTCUSDT Perpetual,0.01
2021/7/12,16:00:00,BTCUSDT Perpetual,0.0
2021/7/13,00:00:00,BTCUSDT Perpetual,0.01
2021/7/13,08:00:00,BTCUSDT Perpetual,0.01
2021/7/13,16:00:00,BTCUSDT Perpetual,0.01
2021/7/14,00:00:00,BTCUSDT Perpetual,0.0
2021/7/14,08:00:00,BTCUSDT Perpetual,0.01
2021/7/14,16:00:00,BTCUSDT Perpetual,0.0
2021/7/15,00:00:00,BTCUSDT Perpetual,-0.01
2021/7/15,08:00:00,BTCUSDT Perpetual,0.0
2021/7/15,16:00:00,BTCUSDT Perpetual,0.01
2021/7/16,00:00:00,BTCUSDT Perpetual,0.0
2021/7/16,08:00:00,BTCUSDT Perpetual,-0.01
2021/7/16,16:00:00,BTCUSDT Perpetual,0.01
2021/7/17,00:00:00,BTCUSDT Perpetual,0.0
2021/7/17,08:00:00,BTCUSDT Perpetual,0.01
2021/7/17,16:00:00,BTCUSDT Perpetual,0.0
2021/7/18,00:00:00,BTCUSDT Perpetual,0.0
2021/7/18,08:00:00,BTCUSDT Perpetual,0.01
2021/7/18,16:00:00,BTCUSDT Perpetual,0.01
2021/7/19,00:00:00,BTCUSDT Perpetual,0.0
2021/7/19,08:00:00,BTCUSDT Perpetual,-0.01
2021/7/19,16:00:00,BTCUSDT Perpetual,0.0
2021/7/20,00:00:00,BTCUSDT Perpetual,0.0
2021/7/20,08:00:00,BTCUSDT Perpetual,-0.02
2021/7/20,16:00:00,BTCUSDT Perpetual,-0.01
2021/7/21,00:00:00,BTCUSDT Perpetual,-0.02
2021/7/21,08:00:00,BTCUSDT Perpetual,-0.02
2021/7/21,16:00:00,BTCUSDT Perpetual,-0.04
2021/7/22,00:00:00,BTCUSDT Perpetual,-0.03
2021/7/22,08:00:00,BTCUSDT Perpetual,-0.02
2021/7/22,16:00:00,BTCUSDT Perpetual,0.0
2021/7/23,00:00:00,BTCUSDT Perpetual,0.0
2021/7/23,08:00:00,BTCUSDT Perpetual,0.0
2021/7/23,16:00:00,BTCUSDT Perpetual,-0.02
2021/7/24,00:00:00,BTCUSDT Perpetual,0.0
2021/7/24,08:00:00,BTCUSDT Perpetual,-0.01
2021/7/24,16:00:00,BTCUSDT Perpetual,-0.01
2021/7/25,00:00:00,BTCUSDT Perpetual,-0.01
2021/7/25,08:00:00,BTCUSDT Perpetual,-0.03
2021/7/25,16:00:00,BTCUSDT Perpetual,-0.02
2021/7/26,00:00:00,BTCUSDT Perpetual,-0.01
2021/7/26,08:00:00,BTCUSDT Perpetual,-0.05
2021/7/26,16:00:00,BTCUSDT Perpetual,0.01
2021/7/27,00:00:00,BTCUSDT Perpetual,0.01
2021/7/27,08:00:00,BTCUSDT Perpetual,0.01
2021/7/27,16:00:00,BTCUSDT Perpetual,0.01
2021/7/28,00:00:00,BTCUSDT Perpetual,0.0
2021/7/28,08:00:00,BTCUSDT Perpetual,0.0
2021/7/28,16:00:00,BTCUSDT Perpetual,0.01
2021/7/29,00:00:00,BTCUSDT Perpetual,0.01
2021/7/29,08:00:00,BTCUSDT Perpetual,0.0
2021/7/29,16:00:00,BTCUSDT Perpetual,0.01
2021/7/30,00:00:00,BTCUSDT Perpetual,0.01
2021/7/30,08:00:00,BTCUSDT Perpetual,0.01
2021/7/30,16:00:00,BTCUSDT Perpetual,0.01
2021/7/31,00:00:00,BTCUSDT Perpetual,0.0
2021/7/31,08:00:00,BTCUSDT Perpetual,0.01
2021/7/31,16:00:00,BTCUSDT Perpetual,0.01
2021/8/1,00:00:00,BTCUSDT Perpetual,0.01
2021/8/1,08:00:00,BTCUSDT Perpetual,0.01
2021/8/1,16:00:00,BTCUSDT Perpetual,0.01
2021/8/2,00:00:00,BTCUSDT Perpetual,0.01
2021/8/2,08:00:00,BTCUSDT Perpetual,0.01
2021/8/2,16:00:00,BTCUSDT Perpetual,0.01
2021/8/3,00:00:00,BTCUSDT Perpetual,0.01
2021/8/3,08:00:00,BTCUSDT Perpetual,0.01
2021/8/3,16:00:00,BTCUSDT Perpetual,0.01
2021/8/4,00:00:00,BTCUSDT Perpetual,0.01
2021/8/4,08:00:00,BTCUSDT Perpetual,0.01
2021/8/4,16:00:00,BTCUSDT Perpetual,0.01
2021/8/5,00:00:00,BTCUSDT Perpetual,0.0
2021/8/5,08:00:00,BTCUSDT Perpetual,0.01
2021/8/5,16:00:00,BTCUSDT Perpetual,0.01
2021/8/6,00:00:00,BTCUSDT Perpetual,0.01
2021/8/6,08:00:00,BTCUSDT Perpetual,0.01
2021/8/6,16:00:00,BTCUSDT Perpetual,0.01
2021/8/7,00:00:00,BTCUSDT Perpetual,0.01
2021/8/7,08:00:00,BTCUSDT Perpetual,0.01
2021/8/7,16:00:00,BTCUSDT Perpetual,0.01
2021/8/8,00:00:00,BTCUSDT Perpetual,0.01
2021/8/8,08:00:00,BTCUSDT Perpetual,0.01
2021/8/8,16:00:00,BTCUSDT Perpetual,0.01
2021/8/9,00:00:00,BTCUSDT Perpetual,0.01
2021/8/9,08:00:00,BTCUSDT Perpetual,0.01
2021/8/9,16:00:00,BTCUSDT Perpetual,0.01
2021/8/10,00:00:00,BTCUSDT Perpetual,0.01
2021/8/10,08:00:00,BTCUSDT Perpetual,0.01
2021/8/10,16:00:00,BTCUSDT Perpetual,0.01
2021/8/11,00:00:00,BTCUSDT Perpetual,0.01
2021/8/11,08:00:00,BTCUSDT Perpetual,0.01
2021/8/11,16:00:00,BTCUSDT Perpetual,0.01
2021/8/12,00:00:00,BTCUSDT Perpetual,0.01
2021/8/12,08:00:00,BTCUSDT Perpetual,0.01
2021/8/12,16:00:00,BTCUSDT Perpetual,0.01
2021/8/13,00:00:00,BTCUSDT Perpetual,0.01
2021/8/13,08:00:00,BTCUSDT Perpetual,0.01
2021/8/13,16:00:00,BTCUSDT Perpetual,0.01
2021/8/14,00:00:00,BTCUSDT Perpetual,0.01
2021/8/14,08:00:00,BTCUSDT Perpetual,0.01
2021/8/14,16:00:00,BTCUSDT Perpetual,0.01
2021/8/15,00:00:00,BTCUSDT Perpetual,0.01
2021/8/15,08:00:00,BTCUSDT Perpetual,0.01
2021/8/15,16:00:00,BTCUSDT Perpetual,0.01
2021/8/16,00:00:00,BTCUSDT Perpetual,0.01
2021/8/16,08:00:00,BTCUSDT Perpetual,0.01
2021/8/16,16:00:00,BTCUSDT Perpetual,0.01
2021/8/17,00:00:00,BTCUSDT Perpetual,0.01
2021/8/17,08:00:00,BTCUSDT Perpetual,0.01
2021/8/17,16:00:00,BTCUSDT Perpetual,0.01
2021/8/18,00:00:00,BTCUSDT Perpetual,0.01
2021/8/18,08:00:00,BTCUSDT Perpetual,0.01
2021/8/18,16:00:00,BTCUSDT Perpetual,0.01
2021/8/19,00:00:00,BTCUSDT Perpetual,0.01
2021/8/19,08:00:00,BTCUSDT Perpetual,0.01
2021/8/19,16:00:00,BTCUSDT Perpetual,0.01
2021/8/20,00:00:00,BTCUSDT Perpetual,0.01
2021/8/20,08:00:00,BTCUSDT Perpetual,0.01
2021/8/20,16:00:00,BTCUSDT Perpetual,0.01
2021/8/21,00:00:00,BTCUSDT Perpetual,0.01
2021/8/21,08:00:00,BTCUSDT Perpetual,0.01
2021/8/21,16:00:00,BTCUSDT Perpetual,0.02
2021/8/22,00:00:00,BTCUSDT Perpetual,0.02
2021/8/22,08:00:00,BTCUSDT Perpetual,0.01
2021/8/22,16:00:00,BTCUSDT Perpetual,0.01
2021/8/23,00:00:00,BTCUSDT Perpetual,0.01
2021/8/23,08:00:00,BTCUSDT Perpetual,0.01
2021/8/23,16:00:00,BTCUSDT Perpetual,0.04
2021/8/24,00:00:00,BTCUSDT Perpetual,0.02
2021/8/24,08:00:00,BTCUSDT Perpetual,0.03
2021/8/24,16:00:00,BTCUSDT Perpetual,0.01
2021/8/25,00:00:00,BTCUSDT Perpetual,0.04
2021/8/25,08:00:00,BTCUSDT Perpetual,0.02
2021/8/25,16:00:00,BTCUSDT Perpetual,0.01
2021/8/26,00:00:00,BTCUSDT Perpetual,0.01
2021/8/26,08:00:00,BTCUSDT Perpetual,0.01
2021/8/26,16:00:00,BTCUSDT Perpetual,0.02
2021/8/27,00:00:00,BTCUSDT Perpetual,0.01
2021/8/27,08:00:00,BTCUSDT Perpetual,0.01
2021/8/27,16:00:00,BTCUSDT Perpetual,0.01
2021/8/28,00:00:00,BTCUSDT Perpetual,0.01
2021/8/28,08:00:00,BTCUSDT Perpetual,0.01
2021/8/28,16:00:00,BTCUSDT Perpetual,0.03
2021/8/29,00:00:00,BTCUSDT Perpetual,0.02
2021/8/29,08:00:00,BTCUSDT Perpetual,0.01
2021/8/29,16:00:00,BTCUSDT Perpetual,0.01
2021/8/30,00:00:00,BTCUSDT Perpetual,0.01
2021/8/30,08:00:00,BTCUSDT Perpetual,0.01
2021/8/30,16:00:00,BTCUSDT Perpetual,0.01
2021/8/31,00:00:00,BTCUSDT Perpetual,0.02
2021/8/31,08:00:00,BTCUSDT Perpetual,0.04
2021/8/31,16:00:00,BTCUSDT Perpetual,0.03
2021/9/1,00:00:00,BTCUSDT Perpetual,0.02
2021/9/1,08:00:00,BTCUSDT Perpetual,0.04
2021/9/1,16:00:00,BTCUSDT Perpetual,0.03
2021/9/2,00:00:00,BTCUSDT Perpetual,0.03
2021/9/2,08:00:00,BTCUSDT Perpetual,0.04
2021/9/2,16:00:00,BTCUSDT Perpetual,0.05
2021/9/3,00:00:00,BTCUSDT Perpetual,0.06
2021/9/3,08:00:00,BTCUSDT Perpetual,0.05
2021/9/3,16:00:00,BTCUSDT Perpetual,0.03
2021/9/4,00:00:00,BTCUSDT Perpetual,0.02
2021/9/4,08:00:00,BTCUSDT Perpetual,0.04
2021/9/4,16:00:00,BTCUSDT Perpetual,0.01
2021/9/5,00:00:00,BTCUSDT Perpetual,0.02
2021/9/5,08:00:00,BTCUSDT Perpetual,0.01
2021/9/5,16:00:00,BTCUSDT Perpetual,0.01
2021/9/6,00:00:00,BTCUSDT Perpetual,0.01
2021/9/6,08:00:00,BTCUSDT Perpetual,0.03
2021/9/6,16:00:00,BTCUSDT Perpetual,0.01
2021/9/7,00:00:00,BTCUSDT Perpetual,0.01
2021/9/7,08:00:00,BTCUSDT Perpetual,0.01
2021/9/7,16:00:00,BTCUSDT Perpetual,0.01
2021/9/8,00:00:00,BTCUSDT Perpetual,0.02
2021/9/8,08:00:00,BTCUSDT Perpetual,0.01
2021/9/8,16:00:00,BTCUSDT Perpetual,0.01
2021/9/9,00:00:00,BTCUSDT Perpetual,0.01
2021/9/9,08:00:00,BTCUSDT Perpetual,0.01
2021/9/9,16:00:00,BTCUSDT Perpetual,0.01
2021/9/10,00:00:00,BTCUSDT Perpetual,0.01
2021/9/10,08:00:00,BTCUSDT Perpetual,0.01
2021/9/10,16:00:00,BTCUSDT Perpetual,0.01
2021/9/11,00:00:00,BTCUSDT Perpetual,0.01
2021/9/11,08:00:00,BTCUSDT Perpetual,0.01
2021/9/11,16:00:00,BTCUSDT Perpetual,0.01
2021/9/12,00:00:00,BTCUSDT Perpetual,0.01
2021/9/12,08:00:00,BTCUSDT Perpetual,0.01
2021/9/12,16:00:00,BTCUSDT Perpetual,0.01
2021/9/13,00:00:00,BTCUSDT Perpetual,0.01
2021/9/13,08:00:00,BTCUSDT Perpetual,0.01
2021/9/13,16:00:00,BTCUSDT Perpetual,0.01
2021/9/14,00:00:00,BTCUSDT Perpetual,0.01
2021/9/14,08:00:00,BTCUSDT Perpetual,0.01
2021/9/14,16:00:00,BTCUSDT Perpetual,0.01
2021/9/15,00:00:00,BTCUSDT Perpetual,0.01
2021/9/15,08:00:00,BTCUSDT Perpetual,0.01
2021/9/15,16:00:00,BTCUSDT Perpetual,0.01
2021/9/16,00:00:00,BTCUSDT Perpetual,0.01
2021/9/16,08:00:00,BTCUSDT Perpetual,0.01
2021/9/16,16:00:00,BTCUSDT Perpetual,0.01
2021/9/17,00:00:00,BTCUSDT Perpetual,0.01
2021/9/17,08:00:00,BTCUSDT Perpetual,0.01
2021/9/17,16:00:00,BTCUSDT Perpetual,0.01
2021/9/18,00:00:00,BTCUSDT Perpetual,0.01
2021/9/18,08:00:00,BTCUSDT Perpetual,0.01
2021/9/18,16:00:00,BTCUSDT Perpetual,0.01
2021/9/19,00:00:00,BTCUSDT Perpetual,0.01
2021/9/19,08:00:00,BTCUSDT Perpetual,0.01
2021/9/19,16:00:00,BTCUSDT Perpetual,0.01
2021/9/20,00:00:00,BTCUSDT Perpetual,0.01
2021/9/20,08:00:00,BTCUSDT Perpetual,0.01
2021/9/20,16:00:00,BTCUSDT Perpetual,0.01
2021/9/21,00:00:00,BTCUSDT Perpetual,0.01
2021/9/21,08:00:00,BTCUSDT Perpetual,0.01
2021/9/21,16:00:00,BTCUSDT Perpetual,0.01
2021/9/22,00:00:00,BTCUSDT Perpetual,0.01
2021/9/22,08:00:00,BTCUSDT Perpetual,0.01
2021/9/22,16:00:00,BTCUSDT Perpetual,0.01
2021/9/23,00:00:00,BTCUSDT Perpetual,0.01
2021/9/23,08:00:00,BTCUSDT Perpetual,0.0
2021/9/23,16:00:00,BTCUSDT Perpetual,0.01
2021/9/24,00:00:00,BTCUSDT Perpetual,0.01
2021/9/24,08:00:00,BTCUSDT Perpetual,-0.01
2021/9/24,16:00:00,BTCUSDT Perpetual,-0.01
2021/9/25,00:00:00,BTCUSDT Perpetual,0.0
2021/9/25,08:00:00,BTCUSDT Perpetual,0.01
2021/9/25,16:00:00,BTCUSDT Perpetual,0.01
2021/9/26,00:00:00,BTCUSDT Perpetual,0.01
2021/9/26,08:00:00,BTCUSDT Perpetual,0.0
2021/9/26,16:00:00,BTCUSDT Perpetual,0.01
2021/9/27,00:00:00,BTCUSDT Perpetual,0.0
2021/9/27,08:00:00,BTCUSDT Perpetual,0.01
2021/9/27,16:00:00,BTCUSDT Perpetual,0.01
2021/9/28,00:00:00,BTCUSDT Perpetual,0.01
2021/9/28,08:00:00,BTCUSDT Perpetual,0.0
2021/9/28,16:00:00,BTCUSDT Perpetual,0.0
2021/9/29,00:00:00,BTCUSDT Perpetual,0.01
2021/9/29,08:00:00,BTCUSDT Perpetual,0.0
2021/9/29,16:00:00,BTCUSDT Perpetual,0.0
2021/9/30,00:00:00,BTCUSDT Perpetual,0.01
2021/9/30,08:00:00,BTCUSDT Perpetual,0.01
2021/9/30,16:00:00,BTCUSDT Perpetual,0.01
2021/10/1,00:00:00,BTCUSDT Perpetual,0.01
2021/10/1,08:00:00,BTCUSDT Perpetual,0.0
2021/10/1,16:00:00,BTCUSDT Perpetual,0.0
2021/10/2,00:00:00,BTCUSDT Perpetual,0.01
2021/10/2,08:00:00,BTCUSDT Perpetual,0.01
2021/10/2,16:00:00,BTCUSDT Perpetual,0.0
2021/10/3,00:00:00,BTCUSDT Perpetual,0.01
2021/10/3,08:00:00,BTCUSDT Perpetual,0.01
2021/10/3,16:00:00,BTCUSDT Perpetual,0.01
2021/10/4,00:00:00,BTCUSDT Perpetual,0.01
2021/10/4,08:00:00,BTCUSDT Perpetual,0.01
2021/10/4,16:00:00,BTCUSDT Perpetual,0.01
2021/10/5,00:00:00,BTCUSDT Perpetual,0.01
2021/10/5,08:00:00,BTCUSDT Perpetual,0.01
2021/10/5,16:00:00,BTCUSDT Perpetual,0.0
2021/10/6,00:00:00,BTCUSDT Perpetual,0.0
2021/10/6,08:00:00,BTCUSDT Perpetual,0.01
2021/10/6,16:00:00,BTCUSDT Perpetual,0.01
2021/10/7,00:00:00,BTCUSDT Perpetual,0.01
2021/10/7,08:00:00,BTCUSDT Perpetual,0.01
2021/10/7,16:00:00,BTCUSDT Perpetual,0.03
2021/10/8,00:00:00,BTCUSDT Perpetual,0.03
2021/10/8,08:00:00,BTCUSDT Perpetual,0.03
2021/10/8,16:00:00,BTCUSDT Perpetual,0.02
2021/10/9,00:00:00,BTCUSDT Perpetual,0.01
2021/10/9,08:00:00,BTCUSDT Perpetual,0.01
2021/10/9,16:00:00,BTCUSDT Perpetual,0.01
2021/10/10,00:00:00,BTCUSDT Perpetual,0.02
2021/10/10,08:00:00,BTCUSDT Perpetual,0.01
2021/10/10,16:00:00,BTCUSDT Perpetual,0.02
2021/10/11,00:00:00,BTCUSDT Perpetual,0.01
2021/10/11,08:00:00,BTCUSDT Perpetual,0.01
2021/10/11,16:00:00,BTCUSDT Perpetual,0.01
2021/10/12,00:00:00,BTCUSDT Perpetual,0.01
2021/10/12,08:00:00,BTCUSDT Perpetual,0.01
2021/10/12,16:00:00,BTCUSDT Perpetual,0.01
2021/10/13,00:00:00,BTCUSDT Perpetual,0.01
2021/10/13,08:00:00,BTCUSDT Perpetual,0.01
2021/10/13,16:00:00,BTCUSDT Perpetual,0.01
2021/10/14,00:00:00,BTCUSDT Perpetual,0.01
2021/10/14,08:00:00,BTCUSDT Perpetual,0.01
2021/10/14,16:00:00,BTCUSDT Perpetual,0.02
2021/10/15,00:00:00,BTCUSDT Perpetual,0.02
2021/10/15,08:00:00,BTCUSDT Perpetual,0.01
2021/10/15,16:00:00,BTCUSDT Perpetual,0.04
2021/10/16,00:00:00,BTCUSDT Perpetual,0.01
2021/10/16,08:00:00,BTCUSDT Perpetual,0.05
2021/10/16,16:00:00,BTCUSDT Perpetual,0.03
2021/10/17,00:00:00,BTCUSDT Perpetual,0.04
2021/10/17,08:00:00,BTCUSDT Perpetual,0.03
2021/10/17,16:00:00,BTCUSDT Perpetual,0.04
2021/10/18,00:00:00,BTCUSDT Perpetual,0.04
2021/10/18,08:00:00,BTCUSDT Perpetual,0.04
2021/10/18,16:00:00,BTCUSDT Perpetual,0.02
2021/10/19,00:00:00,BTCUSDT Perpetual,0.01
2021/10/19,08:00:00,BTCUSDT Perpetual,0.01
2021/10/19,16:00:00,BTCUSDT Perpetual,0.01
2021/10/20,00:00:00,BTCUSDT Perpetual,0.01
